,codename,guname,title,date,place,org_name,use_trgt,use_fee,player,program,etc_desc,org_link,main_img,rgstdate,ticket,strtdate,end_date,themecode
39,무용,노원구,경기도무용단 '본本',2022-08-25~2022-08-25,노원문화예술회관 대공연장,,8세 이상,전석 2만원,,,,https://www.nowonarts.kr/html/pe/performancedetail.php?param_url=https%3A%2F%2Fwww.nowonarts.kr%2Fhtml%2Fpe%2Fperformanceinfo.php%3F%26cate%3D%26skin%3D%26search_state%3D1%26search_syear%3D%26search_smonth%3D%26search_eyear%3D%26search_emonth%3D%26search_order%3D%26search_startPage%3D&idx=273,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=15526b6e6a014ac7a276f34644c9ce9a&thumb=Y,2022-07-19,기관,2022-08-25 00:00:00.0,2022-08-25 00:00:00.0,
40,콘서트,서초구,SSUM 타는 콘서트 '흥 타는 나잇(Night)',2022-08-25~2022-08-25,서초문화재단 반포심산아트홀,,8세 이상,"전석 7천원(서초구민 3천원 / 서초문화재단 홈페이지 회원, 학생, 만65세이상 3천5백원)",,,,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=459,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=dd2318f0957140c39c3f104d293854f0&thumb=Y,2022-07-18,기관,2022-08-25 00:00:00.0,2022-08-25 00:00:00.0,기타
41,클래식,구로구,[구로문화재단] 2022내한공연 [스페인 밀레니엄합창단],2022-08-24~2022-08-24,구로아트밸리 예술극장,,만 7세 이상,,,,,https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3577&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=33e1e1b63c664bdd912b6046a86f2bb3&thumb=Y,2022-07-27,기관,2022-08-24 00:00:00.0,2022-08-24 00:00:00.0,
42,국악,종로구,원나경 pre-산조 [엮.역],2022-08-24~2022-08-24,서울돈화문국악당,,전체관람가,"전석 20,000원",,,,https://sdtt.or.kr/user/program/2022/8/1190,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6bf9e2742f544561b14a82db4fd501b8&thumb=Y,2022-07-25,기관,2022-08-24 00:00:00.0,2022-08-24 00:00:00.0,
43,콘서트,강북구,오페라 갈라 콘서트,2022-08-24~2022-08-24,강북문화예술회관 대공연장,강북문화재단,8세 이상,,,,,http://www.gbcf.or.kr/load.asp?subPage=110.View&page=1&idx=123,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=425b01eb69bf407ba32ea5b1b7d7630f&thumb=Y,2022-08-03,기관,2022-08-24 00:00:00.0,2022-08-24 00:00:00.0,
44,기타,양천구,2022 꿈★틀극장 [빨간열매],2022-08-24~2022-08-24,갈산문화예술센터 3층 아트홀,,5~7세 관람가,"전석 5,000원",,,,https://yfac.kr/main/site/ticket/page1.do?proc_type=view&tidx=121&prepage=%2Fmain%2Fsite%2Fticket%2Fpage1.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8d2d23fd74824ddebd040c958b4cb805&thumb=Y,2022-07-27,기관,2022-08-24 00:00:00.0,2022-08-24 00:00:00.0,
45,영화,성동구,아시아의 빛 - 8월 상영작 [겨울 또 겨울],2022-08-23~2022-08-23,소월아트홀,성동문화재단,12세이상관람가,,,,,https://www.sdfac.or.kr/kor/sdfac/performance/plan_view.do?p_idx=743&page=1&p_kind=&s_idx=&s_keyword=#none,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f431625077794d67a961568b0f0ad9da&thumb=Y,2022-08-01,기관,2022-08-23 00:00:00.0,2022-08-23 00:00:00.0,
46,기타,도봉구,2022 도봉문화예술인 복지사업 [디비디비업(業) : 도봉 예술인 공모사업 컨설팅] 참여자 모집,2022-08-22~2022-09-26,서울특별시 도봉구 도봉로 666,,도봉(거주 또는 활동 이력이 있는) 예술인,,,,,http://www.dbfac.or.kr/front/supportManageReq/supportManageView.do?miv_pageNo=&miv_pageSize=6&total_cnt=&LISTOP=&mode=V&seq=724&searchkey=NAME&search_gb=&gubun=05&search_gb2=All&gubun2=&searchType=title&searchtxt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6196e3edb45b4d81bc56779dfd3fa4f3&thumb=Y,2022-07-14,기관,2022-08-22 00:00:00.0,2022-09-26 00:00:00.0,
47,기타,송파구,(현장참가)제3회 백제 그림 그리기 대회 안내,2022-08-22~2022-08-22,한성백제박물관,한성백제박물관,국 초등학생 또는 동일 연령 어린이(개인자격),,,,,https://baekjemuseum.seoul.go.kr/module/index.jsp?boardid=a&code=EV&mmode=content&mpid=SBM0403000000&pid=20269&strsearch=&d_s_que=&cpage=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c16e8870ee1e44b1ad9f65500a27651d&thumb=Y,2022-06-17,기관,2022-08-22 00:00:00.0,2022-08-22 00:00:00.0,
48,문화교양/강좌,송파구,[여름방학특집 북콘서트 #2] 우리 아이를 위한 디지털 성교육 참가자 모집,2022-08-21~2022-08-21,서울책보고,,초등학생 이상 자녀를 둔 부모님,,,,,https://seoulbookbogo.kr/front/index.php?g_page=community&m_page=community01&page=1&bb_code=80bx0pf0jh01cc1&view=read&wd=10,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6b7d49c86531425e917d1d6d4284fc7f&thumb=Y,2022-08-02,기관,2022-08-21 00:00:00.0,2022-08-21 00:00:00.0,
49,클래식,강동구,2022. 청소년 여름 음악회 [클래식 디스커버리],2022-08-21~2022-08-21,강동아트센터 대극장 한강,,8세 이상 관람가,"R석(1층) 30,000원 / S석(2층) 20,000원",,,,http://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=1833&cpage=1&rows=10&keyword=&place=&start_dt=&end_dt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3d31b4ee0fdd4944b7c31c037fadd3f2&thumb=Y,2022-07-28,기관,2022-08-21 00:00:00.0,2022-08-21 00:00:00.0,
50,클래식,강북구,클래식과 그림자극의 만남 `비발디의 사계`,2022-08-21~2022-08-21,꿈의숲 퍼포먼스홀,,만4세(48개월)이상 관람가능,"전석 20,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33416&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8bbb302c1a554829bae11d3b5f5d65ef&thumb=Y,2022-07-22,기관,2022-08-21 00:00:00.0,2022-08-21 00:00:00.0,
51,국악,종로구,2022 실내악축제 페스티벌 앙상블Ⅱ,2022-08-21~2022-08-21,서울돈화문국악당,,전체관람가,"전석 20,000원",,,,https://sdtt.or.kr/user/program/2022/8/1155,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fd297b682a21452e98ee7fac663fd239&thumb=Y,2022-07-20,기관,2022-08-21 00:00:00.0,2022-08-21 00:00:00.0,
52,기타,은평구,[구립증산정보도서관] 2022년 제 2기 도란도란 책누나 참여자 모집,2022-08-20~2022-12-17,1층 모자열람실,,6~7세 유아 10명 내외,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=34c88e266d2d4c77bef08bb422e545ff&thumb=Y,2022-07-30,기관,2022-08-20 00:00:00.0,2022-12-17 00:00:00.0,
53,문화교양/강좌,도봉구,2022 평화문화진지 입주작가 김선행 연계프로그램 [톱니 잔디 그리기],2022-08-20~2022-10-08,평화문화진지,도봉문화재단,전 연령,"5,000원",,,,http://www.dbfac.or.kr/front/supportManageReq/supportManageView.do?miv_pageNo=&miv_pageSize=6&total_cnt=&LISTOP=&mode=V&seq=744&searchkey=NAME&search_gb=&gubun=05&search_gb2=All&gubun2=&searchType=title&searchtxt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=acbb7d59f07f44d28924798d3d853a92&thumb=Y,2022-08-03,기관,2022-08-20 00:00:00.0,2022-10-08 00:00:00.0,
54,국악,종로구,적벽,2022-08-20~2022-09-29,세종M씨어터,,8세 이상 관람 가능,"R석 70,000원 / S석 50,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33429&menuNo=200004&sdate=2022-07-21&searchWrd=&searchSort=1&searchCnd=1&edate=2022-08-21&searchPackage=&searchPlaceCdStr=P%2CALL&pageIndex=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=87e93a67a1014a39af578a90d75107b8&thumb=Y,2022-07-21,기관,2022-08-20 00:00:00.0,2022-09-29 00:00:00.0,
55,국악,금천구,[금나래아트홀]상자루페스티벌_상자루의 길,2022-08-20~2022-08-20,금나래아트홀 공연장 ,,8세이상,"R석 30,000원/ S석 20,000원 (할인정보 상세페이지 참고)",,,,https://gcfac.or.kr/performance/commonView?gcfac_menu_cd=U0007&currRow=1&seq_no=3488&perDisGubun=performance&returnURI=%2Fperformance%2FcurrentList&serhDate=&serhPerforDisplay=&serhTitle=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9332ea4d41464ce39bdd4b3aa866a6a8&thumb=Y,2022-07-19,기관,2022-08-20 00:00:00.0,2022-08-20 00:00:00.0,기타
56,뮤지컬/오페라,종로구,오페라와 그림자극의 만남 `모차르트의 마술피리`,2022-08-20~2022-08-20,꿈의숲 퍼포먼스홀,,만4세(48개월)이상 관람가능 ,"전석 20,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33417&menuNo=200004&sdate=2022-07-20&searchWrd=&searchSort=1&searchCnd=1&edate=2022-08-20&searchPackage=&searchPlaceCdStr=P%2CALL&pageIndex=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=81b3902ac57f455b8005454588468098&thumb=Y,2022-07-20,기관,2022-08-20 00:00:00.0,2022-08-20 00:00:00.0,
57,콘서트,동작구,임용훈 드럼 리사이틀,2022-08-20~2022-08-20,마포아트센터 플레이맥,,8세 이상 관람가,"온라인예매가 35,000원 / 현장구매가 40,000원",,,,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_code=BOARD_1207683401&sc_b_category=17&sc_month=2022-08-01&pk_seq=2061&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e89d601b6c0a4b30b319a1b1a8e0f432&thumb=Y,2022-07-26,기관,2022-08-20 00:00:00.0,2022-08-20 00:00:00.0,
58,클래식,서초구,[예술의전당] 여자경&권우중의 소소살롱,2022-08-20~2022-08-20,예술의전당 음악당 리사이틀홀,,8세 이상 관람가," 44,000원",,,,https://www.sac.or.kr/site/main/show/show_view?SN=46432,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a00cd32db966443cb609c50c406e4328&thumb=Y,2022-07-26,기관,2022-08-20 00:00:00.0,2022-08-20 00:00:00.0,
59,콘서트,강남구,[8월 키즈예술공연] 잼스틱의 아이조아 콘서트,2022-08-20~2022-08-20,"강남씨어터(역삼1문화센터 3층, 강남구 역삼로7길 16)",,24개월 이상,"전석 5,000원",,,,https://www.gangnam.go.kr/office/gfac/board/gfac_perform02/213/view.do?mid=gfac_perform03,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9858139c645c44c79ca42032cff9add9&thumb=Y,2022-07-27,기관,2022-08-20 00:00:00.0,2022-08-20 00:00:00.0,
60,연극,구로구, 2022년 옥상별곡 - 마당극'쪽빛황혼',2022-08-20~2022-08-20,서울특별시 구로구 경인로 20길 13,,전 연령,,,,,https://www.guroartsvalley.or.kr/user/performance/performanceView.do?performanceSeq=3578&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9cdb5d5508934c15a93b7f88bc7c9e80&thumb=Y,2022-07-27,기관,2022-08-20 00:00:00.0,2022-08-20 00:00:00.0,
61,콘서트,용산구,박물관문화향연 [정오의 음악회] 4. 금관오중주 '브라스마켓',2022-08-20~2022-08-13,국립중앙박물관 으뜸홀,,전체,무료 ,,,,https://www.nmf.or.kr/user/performance/culture_view.do?show_id=S20220628170949712100&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b65ac76804a441f1a7d0a4364321acd7&thumb=Y,2022-07-14,기관,2022-08-20 00:00:00.0,2022-08-13 00:00:00.0,기타
62,문화교양/강좌,도봉구,2022 평화문화진지 입주작가 니키노 연계프로그램 [빛과 색채의 예술 스테인드글라스],2022-08-19~2022-08-27,평화문화진지,도봉문화재단,4세 이상,"5,000원",,,,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=480,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=03f8642ddce14abf855385a1f43c9263&thumb=Y,2022-08-03,기관,2022-08-19 00:00:00.0,2022-08-27 00:00:00.0,
63,영화,성동구,제7회 서울숲 힐링영화제 개최 안내,2022-08-19~2022-08-27,서울숲 야외무대,,"가족, 이웃, 친구",,,,,https://www.sdfac.or.kr/kor/sdfac/board/noti_view.do?page=1&b_idx=6072&bbs_id=noti&article_category=&searchCnd=3&searchWrd=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a36a45bc71364e9c9ef3a52c83878c15&thumb=Y,2022-08-02,기관,2022-08-19 00:00:00.0,2022-08-27 00:00:00.0,
64,뮤지컬/오페라,종로구,뮤지컬 `원더보이` _싱크넥스트22,2022-08-19~2022-08-27,세종S씨어터,,중학생이상 관람가(만13세 이상),"R석 60,000원, S석 40,000원",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33203&menuNo=200004&sdate=2022-07-20&searchWrd=&searchSort=1&searchCnd=1&edate=2022-08-20&searchPackage=&searchPlaceCdStr=P%2CALL&pageIndex=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4eeac492915c482789dfeaeb36051581&thumb=Y,2022-07-20,기관,2022-08-19 00:00:00.0,2022-08-27 00:00:00.0,
65,문화교양/강좌,종로구,[2022 서울시민관광 아카데미]  '여행을 소리로 기록하다' 사운드 아티스트 전광표 대표 무료 강좌 ,2022-08-19~2022-08-26,세운홀(서울 종로구 청계천로 159),,"서울 소재 관광업 종사자 및 예비종사자, 서울 거주 중·장년층(50·60세대), 가족 단위 ",,사운드 아티스트 전광표 대표,서울의 다양한 소리풍경을 채집하여 사운드 스케이프 작품을 만드는 과정을 배우며 여행을 새로운 방법으로 접하는 강좌,,https://www.sto-academy.com/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0112305acbe940dbac71f10dcb3c920b&thumb=Y,2022-08-02,시민,2022-08-19 00:00:00.0,2022-08-26 00:00:00.0,어르신 문화행사
66,기타,마포구,"LA SOMBRA ROJA ː 플라멩코, 붉은 그림자",2022-08-19~2022-08-19,마포아트센터 3층 플레이맥,,8세이상관람가[8세미만관람불가],전석 3만원 ,플라멩꼬 가수- NA EM /기타-이현 / 월드타악기-김상봉/ 플라멩꼬 춤- ROSA(김은현],"'프로젝트 NA EM'은 플라멩코 가수 NA EM(나엠)을 중심으로 대한민국에서 아직은 불모지인 월드뮤직의 한 장르 '정통 플라멩코'를 대중들에게 제대로 전하고자 함을 사명으로 아는 프로젝트팀이다. 훌쩍 떠난 스페인 세비야에서 3년간 플라멩코 깐떼(노래) 정규 과정을 이수하며, 한국 최초의 깐따오라(여성 플라멩코 가수)로 활동하는 | NA EM은 어느새 독보적인 존재가 되었다. 그리고 한국에는 플라멩코의 극을 이루는 주체인 '가수'가 없어 플라멩코의 정교함과 정통성이 제대로 행해지지 못하는 안타까움에 대한 사명으로 귀국 후 여러 무대에서 관객과 만나고 있다. '가슴에 피멍이 들지 않으면 나오지 않을 보랏빛과 붉은 목소리'를 가졌다는 평가를 받는 NA EM과 그녀의 멤버들은 이번 공연 'LA SOMBRA ROJA(붉은 그림자)'를 통해 극 절정의 카타르시스와 잴 수 없는 애절함과 슬픔으로 교차된 에너지를 아낌없이 선보일 것이다.",,https://www.mfac.or.kr/performance/whole_view.jsp?sc_b_category=17&sc_b_code=BOARD_1207683401&pk_seq=2024&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=284847e733c944cfbc50fc62c18ba147&thumb=Y,2022-05-23,기관,2022-08-19 00:00:00.0,2022-08-19 00:00:00.0,기타
67,국악,종로구,2022 실내악축제 페스티벌 앙상블Ⅰ,2022-08-19~2022-08-19,서울돈화문국악당,,전체관람가,"전석 20,000원",,,,https://sdtt.or.kr/user/program/2022/8/1154,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5342e613ba7049f793dc965da109fd67&thumb=Y,2022-07-20,기관,2022-08-19 00:00:00.0,2022-08-19 00:00:00.0,
68,클래식,송파구,클래식 레볼루션 2022-서울시향의 코른골트 교향곡,2022-08-19~2022-08-19,롯데콘서트홀,,미취학아동입장불가,"R 90,000 / S 70,000 / A 50,000 / B 30,000",,,,https://seoulphil.or.kr/perf/view?perfNo=5109&calendarDate=2022/08/01&langCd=ko&menuFlag=MFLG0001,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fb56363588104b1590c8533baa41b0b3&thumb=Y,2022-07-20,기관,2022-08-19 00:00:00.0,2022-08-19 00:00:00.0,
69,국악,금천구,[금나래아트홀] 상자루페스티벌_집시의 자루 ,2022-08-19~2022-08-19,금나래아트홀 공연장 ,,8세 이상,"R석 3만원, S석 2만원(할인정보 금천문화재단 홈페이지 참조)",,,,https://gcfac.or.kr/performance/commonView?gcfac_menu_cd=U0007&currRow=1&seq_no=3487&perDisGubun=performance&returnURI=%2Fperformance%2FcurrentList&serhDate=&serhPerforDisplay=&serhTitle=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7c032a9571d448179b3a6453fc32df96&thumb=Y,2022-07-19,기관,2022-08-19 00:00:00.0,2022-08-19 00:00:00.0,
70,콘서트,서초구,SSUM 타는 콘서트 'What a wonderful Jazz',2022-08-18~2022-08-18,서초문화재단 반포심산아트홀,,8세 이상,"전석 7천원(서초구민 3천원 / 서초문화재단 홈페이지 회원, 학생, 만65세이상 3천5백원)",,,,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=458,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9eda8ad88abf4f82871750123972f314&thumb=Y,2022-07-18,기관,2022-08-18 00:00:00.0,2022-08-18 00:00:00.0,기타
71,클래식,양천구,양천구민과 함께 연주하는 [카로스 타악기 앙상블],2022-08-18~2022-08-18,양천문화회관 대극장,,만 8세 이상,"전석 1만원 (양천구민, 양천구재직자 50%)",,,,https://yfac.kr/main/site/ticket/page1.do?proc_type=view&tidx=118&prepage=%2Fmain%2Fsite%2Fticket%2Fpage1.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=11b38a17828d47168bb5debcfbf948aa&thumb=Y,2022-07-11,기관,2022-08-18 00:00:00.0,2022-08-18 00:00:00.0,기타
72,연극,광진구,2022년 찾아가는 유랑극단 [낱말공장나라],2022-08-18~2022-08-18,광진어린이공연장,광진문화재단,만 5세이상,,,,,http://www.naruart.or.kr/bbs/board.php?bo_table=performance&wr_id=774,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d4dcdc76304d46398e43fe8a3fe4ad55&thumb=Y,2022-08-01,기관,2022-08-18 00:00:00.0,2022-08-18 00:00:00.0,
73,클래식,서초구,[클래식사업] 칸타비노 '그림과 떠나는 음악여행',2022-08-18~2022-08-18,서울특별시 서초구 남부순환로 2379,,전체관람,"전석 10,000원",,,,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=470,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bbb9bfd5e08e4124bd205f531f3c1c97&thumb=Y,2022-07-26,기관,2022-08-18 00:00:00.0,2022-08-18 00:00:00.0,
74,무용,강동구,2022 국립발레단 부설 발레아카데미 정기공연 [PLIE],2022-08-18~2022-08-18,강동아트센터 대극장 한강,,48개월 이상 관람가능,"전석 15,000원",,,,http://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=1835&cpage=1&rows=10&keyword=&place=&start_dt=&end_dt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c9374c4057334256b2755099853062eb&thumb=Y,2022-07-28,기관,2022-08-18 00:00:00.0,2022-08-18 00:00:00.0,
75,클래식,서초구,[클래식다방] 페리지홀 '음악을 그리는 오후',2022-08-17~2022-09-21,페리지홀,,전체관람,,,,,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=469,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1c74c4915fa3422a9bc5bab6d4548c49&thumb=Y,2022-07-26,기관,2022-08-17 00:00:00.0,2022-09-21 00:00:00.0,
